Time,Toa,Tiaref,P_EDC,P_LDC,qin,qinf,qve,qdhw,qdc,m_MS,m_Bu
16808400,0.15,21,0.53819,40,2831397.699,1580119.567,3535726.32,1234800,130500,127.2918,502.6047
16812000,-0.18,21,0.53819,40,2812141.95,1605128.653,3591687.456,1234800,134400,127.92365,502.72992
16815600,-0.28,21,0.53819,40,2676271.84,1612707.164,3534999.552,1176000,144400,124.568726,493.92123
16819200,-0.11,21,0.53819,40,2510822.592,1599823.696,3324115.704,1029000,135500,121.32649,480.5686
16822800,-0.19,21,0.53819,40,2393909.458,1605886.504,3153377.136,882000,137100,116.08703,457.96393
16826400,-0.17,21,0.53819,40,2351264.029,1604370.802,2967238.008,735000,132800,106.62024,407.29645
16830000,0.01,21,0.53819,40,2368861.043,1590729.482,2760403.296,588000,136900,34.24989,50
16833600,0.01,21,0.53819,40,2412388.557,1590729.482,2578797.816,441000,146100,35.21585,50
16837200,0.24,21,0.53819,40,2449834.105,1573298.907,2442771.072,352800,142900,35.059883,50
16840800,0.37,21,0.53819,40,2473969.093,1563446.842,2320379.88,264600,147900,34.96279,50
16844400,0.39,19,0.53819,40,2496568.323,1410360.918,1996570.128,176400,158400,34.769096,50
16848000,0.82,19,0.53819,40,2528112.689,1377773.32,1950437.664,176400,162000,34.13639,50
16851600,1.67,19,0.53819,40,2568490.159,1313355.976,1856246.801,173460,164300,33.247974,50
16855200,2.32,19,0.53819,40,2608713.585,1264095.653,1783737.85,170520,167900,32.76985,50
16858800,2.24,19,0.53819,40,2635546.608,1270158.462,1789392.797,167580,158000,32.87521,50
16862400,2.05,19,0.53819,40,2644560.141,1284557.633,1806745.248,164640,150700,32.708786,50
16866000,2.71,19,0.53819,40,2636524.429,1234539.46,1736394.106,164640,161500,32.204624,50
16869600,2.75,19,0.53819,40,2605991.763,1231508.056,1726506.6,158760,152000,32.040886,50
16873200,2.94,19,0.53819,40,2542682.547,1217108.884,1703540.731,155820,154600,31.960325,50
16876800,2.79,21,0.53819,40,2435508.7,1380046.873,1966260.442,188160,135300,32.06865,50
16880400,2.79,21,0.53819,40,2288941.475,1380046.873,2000922.084,220500,147900,32.21214,50
16884000,2.51,21,0.53819,40,2130936.871,1401266.704,2066883.202,252840,141400,32.785847,50
16887600,1.77,21,0.53819,40,2006112.413,1457347.687,2186206.394,285180,131400,35.077183,52.519566
16891200,1.55,21,0.53819,40,1955890.986,1474020.411,2248239.504,317520,140100,35.174507,52.663612
16894800,1.04,21,0.53819,40,1996103.945,1512670.818,2345183.434,349860,134000,33.93437,50
16898400,1.2,21,0.53819,40,2113948.49,1500545.2,2343515.328,364560,136900,34.014378,50
16902000,1.27,21,0.53819,40,2268902.201,1495240.242,2352300.569,379260,133900,34.228832,50
16905600,0.68,21,0.53819,40,2415032.898,1539953.458,2440223.923,393960,135800,34.39799,50
16909200,1.16,21,0.53819,40,2516706.659,1503576.604,2399746.406,408660,149600,34.13508,50
16912800,1.12,21,0.53819,40,2550449.292,1506608.009,2359864.147,370440,138100,34.179832,50
16916400,1.02,21,0.53819,40,2515880.07,1514186.52,2326789.282,332220,141200,34.16697,50
16920000,1.21,21,0.53819,40,2422484.764,1499787.349,2260144.656,294000,152800,34.194485,50
16923600,0.87,21,0.53819,40,2289903.645,1525554.287,2253691.994,255780,136800,34.378963,50
16927200,0.93,21,0.53819,40,2144461.958,1521007.18,2201826.715,217560,142600,34.45353,50
16930800,0.7,19,0.53819,40,2004956.422,1386867.533,1963311.84,176400,148300,34.612217,50
16934400,0.67,19,0.53819,40,1889160.98,1389141.087,1966530.384,176400,143200,34.681465,50
16938000,0.57,19,0.53819,40,1799286.368,1396719.598,1974069.737,173460,141700,34.8238,50
16941600,0.38,19,0.53819,40,1731651.601,1411118.769,1991198.966,170520,142200,35.000813,50
16945200,0.25,19,0.53819,40,1686391.745,1420970.833,2001856.5,167580,142800,35.166763,50
16948800,0.05,19,0.53819,40,1657845.406,1436127.856,2019930.528,164640,142100,35.21224,50
16952400,0.25,19,0.53819,40,1656457.603,1420970.833,1998612,164640,142500,35.153168,50
16956000,0.12,19,0.53819,40,1691796.851,1430822.898,2005935.053,158760,141900,35.275333,50
16959600,-0.01,19,0.53819,40,1761604.054,1440674.962,2016457.615,155820,141600,35.189823,50
16963200,0.41,21,0.53819,40,1866895.828,1560415.438,2223245.606,188160,141200,34.968414,50
16966800,0.35,21,0.53819,40,1985377.664,1564962.544,2269030.26,220500,139900,34.997707,50
16970400,0.32,21,0.53819,40,2084253.445,1567236.098,2311689.811,252840,138200,35.05359,50
16974000,0.23,21,0.53819,40,2142335.907,1574056.758,2361284.806,285180,139700,35.13492,50
16977600,0.17,21,0.53819,40,2138433.343,1578603.864,2407754.698,317520,136800,35.156193,50
16981200,0.22,21,0.53819,40,2081463.317,1574814.609,2441528.645,349860,137200,35.230473,50
16984800,-0.04,21,0.53819,40,2014192.447,1594518.738,2490280.934,364560,136100,37.5953,53.46786
16988400,-0.15,21,0.53819,40,1978520.441,1602855.1,2521599.444,379260,136600,36.88256,52.697174
16992000,-0.35,21,0.53819,40,2012369.821,1618012.122,2563916.376,393960,133900,35.48177,50
16995600,-0.35,21,0.53819,40,2119220.97,1618012.122,2582388.396,408660,137600,35.697006,50
16999200,-0.35,21,0.53819,40,2250550.758,1618012.122,2534361.144,370440,135100,35.65702,50
17002800,-0.22,21,0.53819,40,2344601.899,1608160.058,2471194.622,332220,140300,35.543205,50
17006400,-0.12,21,0.53819,40,2346435.117,1600581.547,2412039.168,294000,141900,35.478752,50
17010000,-0.12,21,0.53819,40,2237636.178,1600581.547,2364529.306,255780,140100,35.390537,50
17013600,0.1,21,0.53819,40,2056255.454,1583908.822,2292883.824,217560,144800,35.27891,50
17017200,0.05,19,0.53819,40,1864535.304,1436127.856,2033046.96,176400,144600,35.409805,50
17020800,-0.23,19,0.53819,40,1717327.1,1457347.687,2063086.704,176400,144000,35.568233,50
17024400,-0.21,19,0.53819,40,1631797.667,1455831.984,2054292.811,170520,147000,35.559826,50
17028000,-0.19,19,0.53819,40,1575093.939,1454316.282,2045512.762,164640,145100,35.513607,50
17031600,-0.1,19,0.53819,40,1490178.988,1447495.622,2029309.296,158760,144900,35.37851,50
17035200,0.11,19,0.53819,40,1338971.271,1431580.749,2000460.067,152880,146600,35.13869,50
17038800,0.39,19,0.53819,40,1137051.798,1410360.918,1964367.384,147000,147000,34.953648,50
17042400,0.4,19,0.53819,40,954752.3392,1409603.067,1963311.84,147000,143100,45.747704,67.49061
17046000,0.34,19,0.53819,40,892334.7709,1414150.173,2131091.424,294000,131900,124.628075,504.5138
17049600,0.43,21,0.53819,40,1025278.487,1558899.736,2527197.288,441000,134200,127.14937,510.21112
17053200,0.32,21,0.53819,40,1359944.816,1567236.098,2791204.416,646800,137500,127.795,512.44824
17056800,0.35,21,0.53819,40,1834889.118,1564962.544,3073017.36,882000,133400,125.47127,503.8412
17060400,0.27,21,0.53819,40,2335273.687,1571025.353,3264278.472,1029000,137900,125.36448,499.65503
17064000,0.03,21,0.53819,40,2738720.949,1589213.78,3483502.848,1176000,136400,124.38846,494.3743
17067600,-0.07,21,0.53819,40,2964765.762,1596792.291,3573033.744,1234800,134200,123.70273,493.44138
17071200,0.02,21,0.53819,40,2981894.172,1589971.631,3557771.616,1234800,136000,124.198364,495.31802
17074800,0.02,21,0.53819,40,2817537.758,1589971.631,3485164.032,1176000,135300,122.68749,492.1624
17078400,0.15,21,0.53819,40,2546723,1580119.567,3283174.44,1029000,137000,121.7182,490.60538
17082000,0.25,21,0.53819,40,2248600.89,1572541.056,3087898.8,882000,137200,121.23808,485.8481
17085600,0.08,21,0.53819,40,1993214.398,1585424.524,2932197.408,735000,132900,119.97186,474.57224
17089200,-0.23,21,0.53819,40,1816594.909,1608917.909,2791965.792,588000,135900,117.46691,454.53503
17092800,-0.6,21,0.53819,40,1701814.011,1636958.4,2653741.44,441000,138800,116.330284,439.0472
17096400,-0.93,21,0.53819,40,1616927.367,1661967.487,2580441.696,352800,134600,113.39467,421.89413
17100000,-0.85,21,0.53819,40,1528269.417,1655904.678,2457600.6,264600,142100,35.211937,50
17103600,-0.97,19,0.53819,40,1415743.78,1513428.669,2142477.456,176400,142500,36.299213,50
17107200,-1.05,19,0.53819,40,1295691.438,1519491.478,2151060.24,176400,146600,36.44944,50
17110800,-1.26,19,0.53819,40,1181245.463,1535406.351,2166578.467,170520,144900,36.697807,50
17114400,-1.64,19,0.53819,40,1069826.413,1564204.693,2207215.181,170520,144200,36.95669,50
17118000,-1.81,19,0.53819,40,951528.7472,1577088.162,2210990.914,158760,140000,37.122887,50
17121600,-2.02,19,0.53819,40,802335.3358,1593003.036,2226028.09,152880,142600,38.57173,51.67909
17125200,-2.33,19,0.53819,40,627783.1872,1616496.42,2251475.352,147000,143000,44.14573,60.573853
17128800,-2.39,19,0.53819,40,479778.4014,1621043.527,2257808.616,147000,142400,60.79978,92.19428
17132400,-2.29,19,0.53819,40,428609.7004,1613465.016,2431454.256,294000,136900,143.18645,519.6481
17136000,-2.26,21,0.53819,40,547763.4252,1762761.684,2857686.384,441000,135800,145.42223,526.8848
17139600,-2.15,21,0.53819,40,867292.9509,1754425.322,3124583.28,646800,138000,139.58623,505.04727
17143200,-2.46,21,0.53819,40,1339237.382,1777918.707,3166424.352,646800,134600,145.99222,522.6473
17146800,-2.61,21,0.53819,40,1863197.26,1789286.473,3717781.704,1029000,134600,145.34277,518.2732
17150400,-2.77,21,0.53819,40,2314395.27,1801412.091,3948634.368,1176000,134700,143.94266,512.4744
17154000,-2.88,21,0.53819,40,2582795.966,1809748.453,4049551.296,1234800,135400,146.71638,510.08374
17157600,-3.69,21,0.53819,40,2630728.676,1871134.393,4186910.448,1234800,134700,148.5253,509.73978
17161200,-4.09,21,0.53819,40,2493209.485,1901448.438,4167910.656,1176000,147800,146.83977,503.65735
17164800,-4.11,21,0.53819,40,2251649.667,1902964.14,3953981.304,1029000,148800,146.59818,496.56772
17168400,-4.56,21,0.53819,40,2014334.345,1937067.44,3803696.064,882000,144900,141.34409,484.8631
17172000,-4.04,21,0.53819,40,1854653.814,1897659.182,3509666.496,735000,151400,138.62262,461.0601
17175600,-4.83,21,0.53819,40,1786165.08,1957529.42,3396913.632,588000,144600,129.72511,402.74435
17179200,-5.43,21,0.53819,40,1784528.692,2003000.487,3247147.512,441000,158500,38.689156,50
17182800,-5.49,21,0.53819,40,1797837.734,2007547.593,3117004.128,352800,157500,39.584274,50
17186400,-5.11,21,0.53819,40,1787400.279,1978749.251,2936748.36,264600,154900,39.42569,50
17190000,-4.89,19,0.53819,40,1754020.213,1810506.304,2563033.872,176400,173400,39.313747,50
17193600,-4.78,19,0.53819,40,1716312.86,1802169.942,2551232.544,176400,163300,39.294193,50
17197200,-4.87,19,0.53819,40,1684350.759,1808990.602,2552627.246,170520,159500,39.288544,50
17200800,-4.73,19,0.53819,40,1647462.757,1798380.687,2537655.826,170520,160500,39.208797,50
17204400,-4.61,19,0.53819,40,1568329.529,1789286.473,2508481.282,158760,154700,39.23107,50
17208000,-4.87,19,0.53819,40,1402392.7,1808990.602,2527844.458,152880,160000,39.346844,50
17211600,-4.97,19,0.53819,40,1158017.584,1816569.113,2530138.968,147000,158800,39.32303,50
17215200,-4.72,19,0.53819,40,899485.9244,1797622.836,2503750.368,147000,158900,45.421432,58.049023
17218800,-4.58,19,0.53819,40,727107.3044,1787012.92,2692986.912,294000,143000,150.03549,503.80377
17222400,-4.85,21,0.53819,40,764075.3101,1959045.122,3175889.64,441000,139900,154.16368,514.4174
17226000,-5.03,21,0.53819,40,1059896.923,1972686.442,3513300.336,646800,144900,146.48573,488.07974
17229600,-5.06,21,0.53819,40,1560313.29,1974959.996,3517349.472,646800,133800,150.8473,509.1098
17233200,-4.62,21,0.53819,40,2139870.171,1941614.547,4034289.168,1029000,145200,147.2298,504.0453
17236800,-4.14,21,0.53819,40,2608372.576,1905237.693,4176216.576,1176000,133900,144.3503,500.4126
17240400,-3.75,21,0.53819,40,2822800.692,1875681.5,4197085.2,1234800,137000,145.28639,503.80383
17244000,-3.76,21,0.53819,40,2757766.155,1876439.351,4198780.992,1234800,134100,148.16335,510.45074
17247600,-3.95,21,0.53819,40,2478315.568,1890838.522,4144654.08,1176000,134900,149.76839,509.2316
17251200,-4.41,21,0.53819,40,2137844.781,1925699.673,4001221.224,1029000,134400,150.12424,503.41092
17254800,-4.91,21,0.53819,40,1883326.194,1963592.229,3855781.104,882000,135300,146.55698,488.7612
17258400,-5.04,21,0.53819,40,1772900.802,1973444.293,3649828.896,735000,135000,138.84409,460.61847
17262000,-4.84,21,0.53819,40,1790880.19,1958287.271,3398228.736,588000,134600,18.722496,54.792767
17265600,-5.16,21,0.53819,40,1838635.817,1982538.507,3213975.744,441000,136800,38.95318,50
17269200,-5.09,21,0.53819,40,1801479.516,1977233.549,3069937.248,352800,139000,39.32298,50
17272800,-4.6,21,0.53819,40,1623721.452,1940098.844,2879385.6,264600,140200,39.07798,50
17276400,-4.28,19,0.53819,40,1308309.949,1764277.387,2497590.144,176400,151500,38.943855,50
17280000,-4.26,19,0.53819,40,963267.8747,1762761.684,2495444.448,176400,147200,38.929104,50
17283600,-4.26,19,0.53819,40,756701.0908,1762761.684,2487394.627,170520,148300,38.993443,50
17287200,-4.5,19,0.53819,40,814077.7468,1780950.111,2504927.04,164640,145800,39.420998,50
17290800,-5.79,19,0.53819,40,1194368.288,1878712.904,2633852.222,158760,143100,39.871162,50
17294400,-5.87,19,0.53819,40,1802603.012,1884775.713,2633744.938,152880,144100,39.88387,50
17298000,-5.71,19,0.53819,40,2409059.775,1872650.096,2616800.861,152880,142300,39.803524,50
17301600,-5.58,19,0.53819,40,2815817.045,1862798.031,2594527.152,147000,0,39.871494,50
17305200,-6.05,19,0.53819,40,2911408.48,1898417.033,2860870.32,294000,0,40.13492,50
17308800,-6.58,21,0.53819,40,2738040.264,2090153.364,3388434.672,441000,500,40.218857,50
17312400,-6.21,21,0.53819,40,2496542.905,2062112.873,3672566.352,646800,500,75.62138,107.98546
17316000,-4.43,21,0.53819,40,2355110.888,1927215.376,3784350.192,882000,236000,143.28958,497.4895
17319600,-3.69,21,0.53819,40,2372009.162,1871134.393,3887845.416,1029000,200500,145.54968,509.18735
17323200,-3.44,21,0.53819,40,2506256.368,1852188.116,4059933.696,1176000,137100,145.404,510.781
17326800,-3.3,21,0.53819,40,2616729.822,1841578.2,4120774.56,1234800,153900,145.30031,511.52197
17330400,-3.23,21,0.53819,40,2601311.793,1836273.242,4108904.016,1234800,142000,145.00189,510.7795
17334000,-3.22,21,0.53819,40,2474425.609,1835515.391,4023387.648,1176000,140400,142.42632,501.4489
17337600,-3.29,21,0.53819,40,2303765.482,1840820.349,3824858.856,1029000,139100,138.50009,488.39435
17341200,-3.24,21,0.53819,40,2178551.751,1837031.093,3607261.056,882000,141200,133.08426,465.81067
17344800,-3.29,21,0.53819,40,2139796.536,1840820.349,3404544.696,735000,139000,124.99827,426.80777
17348400,-3.19,21,0.53819,40,2129153.597,1833241.838,3181236.576,588000,141800,32.14595,50
17352000,-3.03,21,0.53819,40,2050427.448,1821116.22,2952287.352,441000,153800,37.94959,50
17355600,-3.02,21,0.53819,40,1834180.058,1820358.369,2826366.144,352800,147400,42.5361,56.56462
17359200,-2.91,21,0.53819,40,1482876.579,1812022.007,2689301.16,264600,151300,37.760525,50
17362800,-2.81,19,0.53819,40,1088266.371,1652873.273,2339881.488,176400,151600,38.008247,50
17366400,-3.24,19,0.53819,40,782678.2636,1685460.871,2386013.952,176400,151700,38.231216,50
17370000,-3.36,19,0.53819,40,660935.6402,1694555.084,2391149.779,170520,155500,38.3332,50
17373600,-3.5,19,0.53819,40,728584.6041,1705165,2398334.4,164640,154500,38.356335,50
17377200,-3.37,19,0.53819,40,902500.4196,1695312.936,2376735.547,158760,154800,38.232655,50
17380800,-3.12,19,0.53819,40,1059621.82,1676366.658,2342518.618,152880,162900,37.92685,50
17384400,-2.48,19,0.53819,40,1114614.264,1627864.187,2274742.31,152880,163500,37.461403,50
17388000,-1.94,19,0.53819,40,1070539.253,1586940.227,2210309.136,147000,159800,37.212406,50
17391600,-2.01,19,0.53819,40,1012109.85,1592245.184,2399476.464,294000,143400,147.35516,495.94022
17395200,-1.89,21,0.53819,40,1054389.548,1734721.193,2812228.776,441000,142900,139.1607,509.49048
17398800,-2.11,21,0.53819,40,1264550.968,1751393.918,3119184.432,646800,143100,142.85696,518.48456
17402400,-2.25,21,0.53819,40,1619489.441,1762003.833,3459934.8,882000,141600,141.10837,516.6899
17406000,-1.98,21,0.53819,40,2014250.425,1741541.853,3618577.872,1029000,148800,141.05884,519.2735
17409600,-1.8,21,0.53819,40,2304083.437,1727900.533,3787499.52,1176000,144200,142.8286,521.7302
17413200,-2.01,21,0.53819,40,2382346.225,1743815.407,3902017.392,1234800,140900,145.47581,528.21497
17416800,-2.07,21,0.53819,40,2224168.183,1748362.513,3912192.144,1234800,142700,149.28006,535.7296
17420400,-2.28,21,0.53819,40,1887608.914,1764277.387,3867236.352,1176000,140600,151.82095,537.039
17424000,-2.71,21,0.53819,40,1494884.369,1796864.984,3733528.344,1029000,139900,152.97508,535.79297
17427600,-3.05,21,0.53819,40,1167210.508,1822631.922,3578986.32,882000,142300,151.92796,528.9817
17431200,-3.37,21,0.53819,40,978941.0422,1846883.158,3415757.688,735000,142300,148.04388,514.97687
17434800,-3.58,21,0.53819,40,943295.104,1862798.031,3232525.632,588000,143500,141.47214,493.13272
17438400,-3.6,21,0.53819,40,1011071.167,1864313.733,3022316.64,441000,148600,136.67451,471.25488
17442000,-3.81,21,0.53819,40,1115382.877,1880228.607,2919323.232,352800,148100,130.81169,441.12064
17445600,-3.92,21,0.53819,40,1205570.322,1888564.969,2802901.92,264600,148600,37.23628,50
17449200,-3.96,19,0.53819,40,1260629.083,1740026.151,2463259.008,176400,150300,38.530247,50
17452800,-3.39,19,0.53819,40,1293559.643,1696828.638,2402106.672,176400,152700,38.247482,50
17456400,-3.11,19,0.53819,40,1322546.488,1675608.807,2368241.014,173460,150300,38.00487,50
17460000,-2.74,19,0.53819,40,1354936.366,1647568.316,2324847.773,170520,152000,37.745438,50
17463600,-2.46,19,0.53819,40,1383112.852,1626348.484,2291191.493,167580,153200,37.531506,50
17467200,-2.22,19,0.53819,40,1385656.883,1608160.058,2261895.821,164640,150200,37.371628,50
17470800,-2.1,19,0.53819,40,1347228.172,1599065.844,2249104.704,164640,150400,37.331043,50
17474400,-2.17,19,0.53819,40,1268208.296,1604370.802,2249239.675,158760,149400,37.34542,50
17478000,-2.12,19,0.53819,40,1166122.267,1600581.547,2240272.742,155820,146300,55.240894,75.27802
17481600,-2.37,21,0.53819,40,1070236.261,1771098.047,2523421.555,188160,143400,55.901173,85.31467
17485200,-2.73,21,0.53819,40,1005655.363,1798380.687,2607461.892,220500,143800,60.707806,96.55928
17488800,-2.66,21,0.53819,40,977989.0093,1793075.729,2644805.654,252840,149400,64.08654,104.2455
17492400,-2.99,21,0.53819,40,971424.6986,1818084.816,2727357.847,285180,143800,70.57427,118.65755
17496000,-2.9,21,0.53819,40,960915.1257,1811264.156,2762618.208,317520,146800,83.46963,149.97716
17499600,-2.98,21,0.53819,40,927748.0445,1817326.964,2817509.957,349860,146400,139.16994,491.0986
17503200,-3.25,21,0.53819,40,877401.6219,1837788.944,2870214.48,364560,146800,140.98746,495.11935
17506800,-3.39,21,0.53819,40,836063.649,1848398.86,2907887.018,379260,145600,143.27379,496.34787
17510400,-3.83,21,0.53819,40,827956.6789,1881744.309,2981828.741,393960,146700,144.94563,495.71786
17514000,-4.24,21,0.53819,40,857073.1162,1912816.204,3052903.19,408660,147300,143.85524,486.8968
